

Original Link:

Link [init=1, term=2, flow=0.0, travelTime=6.0, surcharge=0.0, lastSurcharge=0.0]
ODPair [origin=16, destination=12, demand=461.99976, originCost=45.489735, cost=45.838436, increPercentage=0.65999967]
ODPair [origin=16, destination=13, demand=395.9998, originCost=44.600357, cost=44.781246, increPercentage=0.65999967]
ODPair [origin=16, destination=14, demand=475.99976, originCost=33.36062, cost=33.40358, increPercentage=0.67999965]
ODPair [origin=16, destination=15, demand=803.9996, originCost=20.774244, cost=20.873037, increPercentage=0.66999966]
ODPair [origin=16, destination=16, demand=0.0, originCost=6.3331246, cost=0.0, increPercentage=0.67999965]
ODPair [origin=16, destination=17, demand=1903.999, originCost=9.143995, cost=8.855308, increPercentage=0.67999965]
ODPair [origin=16, destination=18, demand=339.99982, originCost=3.1658828, cost=3.1513624, increPercentage=0.67999965]
ODPair [origin=16, destination=19, demand=870.9996, originCost=16.44401, cost=16.565865, increPercentage=0.66999966]
ODPair [origin=16, destination=20, demand=1087.9994, originCost=7.4359426, cost=7.405573, increPercentage=0.67999965]
ODPair [origin=16, destination=21, demand=407.9998, originCost=15.612424, cost=15.500995, increPercentage=0.67999965]
ODPair [origin=16, destination=22, demand=815.9996, originCost=15.326, cost=15.260267, increPercentage=0.67999965]
ODPair [origin=16, destination=23, demand=339.99982, originCost=27.702374, cost=27.75124, increPercentage=0.67999965]
ODPair [origin=16, destination=24, demand=191.99991, originCost=27.05802, cost=27.284782, increPercentage=0.6399997]
ODPair [origin=17, destination=1, demand=271.99985, originCost=42.688797, cost=42.626987, increPercentage=0.67999965]
ODPair [origin=17, destination=2, demand=135.99992, originCost=40.905746, cost=40.65554, increPercentage=0.67999965]
ODPair [origin=17, destination=3, demand=67.99996, originCost=38.679787, cost=38.61883, increPercentage=0.67999965]
ODPair [origin=17, destination=4, demand=339.99982, originCost=34.382477, cost=34.33793, increPercentage=0.67999965]
ODPair [origin=17, destination=5, demand=135.99992, originCost=32.044163, cost=32.01532, increPercentage=0.67999965]
ODPair [origin=17, destination=6, demand=339.99982, originCost=34.32311, cost=34.13069, increPercentage=0.67999965]
ODPair [origin=17, destination=7, demand=679.99963, originCost=14.469219, cost=14.059581, increPercentage=0.67999965]
ODPair [origin=17, destination=8, demand=951.9995, originCost=19.701336, cost=19.437881, increPercentage=0.67999965]
ODPair [origin=17, destination=9, demand=611.9997, originCost=22.181679, cost=22.278477, increPercentage=0.67999965]
ODPair [origin=17, destination=10, demand=2651.9985, originCost=16.412014, cost=16.464584, increPercentage=0.67999965]
ODPair [origin=17, destination=11, demand=679.99963, originCost=28.790197, cost=28.842102, increPercentage=0.67999965]
ODPair [origin=17, destination=12, demand=401.9998, originCost=42.41819, cost=42.587612, increPercentage=0.66999966]
ODPair [origin=17, destination=13, demand=334.99982, originCost=45.44362, cost=45.611145, increPercentage=0.66999966]
ODPair [origin=17, destination=14, demand=454.9998, originCost=24.216625, cost=24.54827, increPercentage=0.6499997]
ODPair [origin=17, destination=15, demand=899.9996, originCost=11.630249, cost=12.017729, increPercentage=0.5999997]
ODPair [origin=17, destination=16, demand=1903.999, originCost=9.242094, cost=8.84663, increPercentage=0.67999965]
ODPair [origin=17, destination=17, demand=0.0, originCost=14.726112, cost=0.0, increPercentage=0.58999974]
ODPair [origin=17, destination=18, demand=407.9998, originCost=12.407977, cost=11.9979925, increPercentage=0.67999965]
ODPair [origin=17, destination=19, demand=968.9996, originCost=7.3000145, cost=7.710556, increPercentage=0.56999975]
ODPair [origin=17, destination=20, demand=1155.9994, originCost=16.651585, cost=16.252203, increPercentage=0.67999965]
ODPair [origin=17, destination=21, demand=407.9998, originCost=24.753159, cost=24.347626, increPercentage=0.67999965]
ODPair [origin=17, destination=22, demand=1070.9995, originCost=20.573467, cost=21.063728, increPercentage=0.6299997]
ODPair [origin=17, destination=23, demand=383.99982, originCost=32.94984, cost=33.554703, increPercentage=0.6399997]
ODPair [origin=17, destination=24, demand=203.9999, originCost=36.198753, cost=36.131416, increPercentage=0.67999965]
ODPair [origin=18, destination=1, demand=67.99996, originCost=34.898808, cost=34.789146, increPercentage=0.67999965]
ODPair [origin=18, destination=2, demand=0.0, originCost=28.897942, cost=28.788414, increPercentage=0.67999965]
ODPair [origin=18, destination=3, demand=0.0, originCost=38.70094, cost=38.797256, increPercentage=0.66999966]
ODPair [origin=18, destination=4, demand=66.99997, originCost=34.40363, cost=34.580326, increPercentage=0.66999966]
ODPair [origin=18, destination=5, demand=0.0, originCost=32.065315, cost=32.257717, increPercentage=0.66999966]
ODPair [origin=18, destination=6, demand=67.99996, originCost=22.315302, cost=22.263563, increPercentage=0.67999965]
ODPair [origin=18, destination=7, demand=133.99994, originCost=2.0612416, cost=2.0615883, increPercentage=0.66999966]
ODPair [origin=18, destination=8, demand=203.9999, originCost=7.6935277, cost=7.5707507, increPercentage=0.67999965]
ODPair [origin=18, destination=9, demand=135.99992, originCost=22.954935, cost=22.520874, increPercentage=0.67999965]
ODPair [origin=18, destination=10, demand=440.9998, originCost=23.551632, cost=23.73023, increPercentage=0.6299997]
ODPair [origin=18, destination=11, demand=129.99994, originCost=35.929813, cost=36.10775, increPercentage=0.6499997]
ODPair [origin=18, destination=12, demand=133.99994, originCost=42.724022, cost=42.817936, increPercentage=0.66999966]
ODPair [origin=18, destination=13, demand=65.99997, originCost=41.43447, cost=41.629883, increPercentage=0.65999967]
ODPair [origin=18, destination=14, demand=66.99997, originCost=30.709324, cost=30.80996, increPercentage=0.66999966]
ODPair [origin=18, destination=15, demand=131.99994, originCost=18.122948, cost=18.279419, increPercentage=0.65999967]
ODPair [origin=18, destination=16, demand=339.99982, originCost=3.1672418, cost=3.1546, increPercentage=0.67999965]
ODPair [origin=18, destination=17, demand=407.9998, originCost=12.311237, cost=12.009908, increPercentage=0.67999965]
ODPair [origin=18, destination=18, demand=0.0, originCost=4.1222353, cost=0.0, increPercentage=0.67999965]
ODPair [origin=18, destination=19, demand=194.99991, originCost=13.792713, cost=13.972247, increPercentage=0.6499997]
ODPair [origin=18, destination=20, demand=271.99985, originCost=4.27006, cost=4.2542105, increPercentage=0.67999965]
ODPair [origin=18, destination=21, demand=67.99996, originCost=12.446541, cost=12.349632, increPercentage=0.67999965]
ODPair [origin=18, destination=22, demand=203.9999, originCost=12.160118, cost=12.108906, increPercentage=0.67999965]
ODPair [origin=18, destination=23, demand=67.99996, originCost=24.536491, cost=24.599878, increPercentage=0.67999965]
ODPair [origin=18, destination=24, demand=0.0, originCost=23.892136, cost=24.13342, increPercentage=0.6399997]
ODPair [origin=19, destination=1, demand=203.9999, originCost=44.39114, cost=44.26347, increPercentage=0.67999965]
ODPair [origin=19, destination=2, demand=66.99997, originCost=42.51661, cost=42.662064, increPercentage=0.66999966]
ODPair [origin=19, destination=3, demand=0.0, originCost=40.38213, cost=40.255314, increPercentage=0.67999965]
ODPair [origin=19, destination=4, demand=135.99992, originCost=36.08482, cost=35.97441, increPercentage=0.67999965]
ODPair [origin=19, destination=5, demand=67.99996, originCost=33.746506, cost=33.651802, increPercentage=0.67999965]
ODPair [origin=19, destination=6, demand=133.99994, originCost=35.93397, cost=36.137215, increPercentage=0.66999966]
ODPair [origin=19, destination=7, demand=251.99988, originCost=15.679913, cost=15.93524, increPercentage=0.6299997]
ODPair [origin=19, destination=8, demand=461.99976, originCost=21.312199, cost=21.444403, increPercentage=0.65999967]
ODPair [origin=19, destination=9, demand=271.99985, originCost=23.884022, cost=23.914959, increPercentage=0.67999965]
ODPair [origin=19, destination=10, demand=1223.9994, originCost=18.114357, cost=18.101067, increPercentage=0.67999965]
ODPair [origin=19, destination=11, demand=271.99985, originCost=30.49254, cost=30.478584, increPercentage=0.67999965]
ODPair [origin=19, destination=12, demand=203.9999, originCost=44.120533, cost=44.224094, increPercentage=0.67999965]
ODPair [origin=19, destination=13, demand=197.9999, originCost=46.44108, cost=46.87976, increPercentage=0.65999967]
ODPair [origin=19, destination=14, demand=203.9999, originCost=16.91661, cost=16.837713, increPercentage=0.67999965]
ODPair [origin=19, destination=15, demand=543.9997, originCost=4.3302345, cost=4.307173, increPercentage=0.67999965]
ODPair [origin=19, destination=16, demand=883.9996, originCost=16.668192, cost=16.616982, increPercentage=0.67999965]
ODPair [origin=19, destination=17, demand=1002.9996, originCost=7.426098, cost=7.7703524, increPercentage=0.58999974]
ODPair [origin=19, destination=18, demand=188.99991, originCost=13.61867, cost=13.8736515, increPercentage=0.6299997]
ODPair [origin=19, destination=19, demand=0.0, originCost=8.657691, cost=0.0, increPercentage=0.67999965]
ODPair [origin=19, destination=20, demand=743.99963, originCost=9.351571, cost=9.619432, increPercentage=0.6199997]
ODPair [origin=19, destination=21, demand=263.99988, originCost=17.453144, cost=17.59951, increPercentage=0.65999967]
ODPair [origin=19, destination=22, demand=803.9996, originCost=13.273454, cost=13.353172, increPercentage=0.66999966]
ODPair [origin=19, destination=23, demand=197.9999, originCost=25.649826, cost=25.844145, increPercentage=0.65999967]
ODPair [origin=19, destination=24, demand=63.99997, originCost=28.89874, cost=29.383299, increPercentage=0.6399997]
ODPair [origin=20, destination=1, demand=203.9999, originCost=39.16591, cost=39.04336, increPercentage=0.67999965]
ODPair [origin=20, destination=2, demand=67.99996, originCost=33.16504, cost=33.04263, increPercentage=0.67999965]
ODPair [origin=20, destination=3, demand=0.0, originCost=42.96804, cost=43.051476, increPercentage=0.66999966]
ODPair [origin=20, destination=4, demand=200.9999, originCost=38.67073, cost=38.834545, increPercentage=0.66999966]
ODPair [origin=20, destination=5, demand=66.99997, originCost=36.332413, cost=36.511936, increPercentage=0.66999966]
ODPair [origin=20, destination=6, demand=203.9999, originCost=26.582401, cost=26.51778, increPercentage=0.67999965]
ODPair [origin=20, destination=7, demand=339.99982, originCost=6.328341, cost=6.315807, increPercentage=0.67999965]
ODPair [origin=20, destination=8, demand=611.9997, originCost=11.960627, cost=11.824969, increPercentage=0.67999965]
ODPair [origin=20, destination=9, demand=407.9998, originCost=27.222034, cost=26.775093, increPercentage=0.67999965]
ODPair [origin=20, destination=10, demand=1674.9991, originCost=27.63701, cost=27.819103, increPercentage=0.66999966]
ODPair [origin=20, destination=11, demand=401.9998, originCost=40.015194, cost=40.19662, increPercentage=0.66999966]
ODPair [origin=20, destination=12, demand=329.99985, originCost=40.190712, cost=40.400173, increPercentage=0.65999967]
ODPair [origin=20, destination=13, demand=395.9998, originCost=37.164413, cost=37.375675, increPercentage=0.65999967]
ODPair [origin=20, destination=14, demand=334.99982, originCost=26.439264, cost=26.55575, increPercentage=0.66999966]
ODPair [origin=20, destination=15, demand=714.99963, originCost=13.852888, cost=14.025209, increPercentage=0.6499997]
ODPair [origin=20, destination=16, demand=1087.9994, originCost=7.4343414, cost=7.4088182, increPercentage=0.67999965]
ODPair [origin=20, destination=17, demand=1155.9994, originCost=16.578337, cost=16.264126, increPercentage=0.67999965]
ODPair [origin=20, destination=18, demand=271.99985, originCost=4.2670994, cost=4.2542186, increPercentage=0.67999965]
ODPair [origin=20, destination=19, demand=779.99963, originCost=9.522654, cost=9.718037, increPercentage=0.6499997]
ODPair [origin=20, destination=20, demand=0.0, originCost=8.537159, cost=0.0, increPercentage=0.67999965]
ODPair [origin=20, destination=21, demand=815.9996, originCost=8.176481, cost=8.095422, increPercentage=0.67999965]
ODPair [origin=20, destination=22, demand=1631.9991, originCost=7.8900576, cost=7.854695, increPercentage=0.67999965]
ODPair [origin=20, destination=23, demand=475.99976, originCost=20.26643, cost=20.345667, increPercentage=0.67999965]
ODPair [origin=20, destination=24, demand=255.99988, originCost=19.622078, cost=19.879211, increPercentage=0.6399997]
ODPair [origin=21, destination=1, demand=65.99997, originCost=40.04569, cost=40.33354, increPercentage=0.65999967]
ODPair [origin=21, destination=2, demand=0.0, originCost=41.279594, cost=41.068645, increPercentage=0.67999965]
ODPair [origin=21, destination=3, demand=0.0, originCost=36.03668, cost=36.325386, increPercentage=0.65999967]
ODPair [origin=21, destination=4, demand=131.99994, originCost=40.325195, cost=40.606194, increPercentage=0.65999967]
ODPair [origin=21, destination=5, demand=67.99996, originCost=42.511803, cost=42.57832, increPercentage=0.67999965]
ODPair [origin=21, destination=6, demand=67.99996, originCost=34.696957, cost=34.543797, increPercentage=0.67999965]
ODPair [origin=21, destination=7, demand=135.99992, originCost=14.442898, cost=14.341822, increPercentage=0.67999965]
ODPair [origin=21, destination=8, demand=271.99985, originCost=20.075184, cost=19.850985, increPercentage=0.67999965]
ODPair [origin=21, destination=9, demand=200.9999, originCost=32.649323, cost=32.841476, increPercentage=0.66999966]
ODPair [origin=21, destination=10, demand=803.9996, originCost=26.879656, cost=27.027586, increPercentage=0.66999966]
ODPair [origin=21, destination=11, demand=267.99988, originCost=38.40241, cost=38.575237, increPercentage=0.66999966]
ODPair [origin=21, destination=12, demand=197.9999, originCost=32.01423, cost=32.30475, increPercentage=0.65999967]
ODPair [origin=21, destination=13, demand=395.9998, originCost=28.987934, cost=29.280252, increPercentage=0.65999967]
ODPair [origin=21, destination=14, demand=263.99988, originCost=24.24894, cost=24.45878, increPercentage=0.65999967]
ODPair [origin=21, destination=15, demand=519.99976, originCost=13.095532, cost=13.233693, increPercentage=0.6499997]
ODPair [origin=21, destination=16, demand=407.9998, originCost=15.548898, cost=15.434834, increPercentage=0.67999965]
ODPair [origin=21, destination=17, demand=407.9998, originCost=24.692894, cost=24.290142, increPercentage=0.67999965]
ODPair [origin=21, destination=18, demand=67.99996, originCost=12.381656, cost=12.280233, increPercentage=0.67999965]
ODPair [origin=21, destination=19, demand=259.99988, originCost=17.422989, cost=17.535606, increPercentage=0.6499997]
ODPair [origin=21, destination=20, demand=815.9996, originCost=8.114556, cost=8.026014, increPercentage=0.67999965]
ODPair [origin=21, destination=21, demand=0.0, originCost=8.369833, cost=0.0, increPercentage=0.6299997]
ODPair [origin=21, destination=22, demand=1133.9995, originCost=4.1901417, cost=4.2401857, increPercentage=0.6299997]
ODPair [origin=21, destination=23, demand=447.9998, originCost=15.200494, cost=15.431517, increPercentage=0.6399997]
ODPair [origin=21, destination=24, demand=309.99985, originCost=11.445596, cost=11.783789, increPercentage=0.6199997]
ODPair [origin=22, destination=1, demand=259.99988, originCost=44.22538, cost=44.57988, increPercentage=0.6499997]
ODPair [origin=22, destination=2, demand=67.99996, originCost=40.99205, cost=40.82935, increPercentage=0.67999965]
ODPair [origin=22, destination=3, demand=64.99997, originCost=40.21637, cost=40.571724, increPercentage=0.6499997]
ODPair [origin=22, destination=4, demand=271.99985, originCost=40.659977, cost=40.660744, increPercentage=0.67999965]
ODPair [origin=22, destination=5, demand=135.99992, originCost=38.321663, cost=38.338135, increPercentage=0.67999965]
ODPair [origin=22, destination=6, demand=135.99992, originCost=34.409412, cost=34.3045, increPercentage=0.67999965]
ODPair [origin=22, destination=7, demand=339.99982, originCost=14.155351, cost=14.102526, increPercentage=0.67999965]
ODPair [origin=22, destination=8, demand=339.99982, originCost=19.787636, cost=19.611689, increPercentage=0.67999965]
ODPair [origin=22, destination=9, demand=468.99976, originCost=28.459179, cost=28.601292, increPercentage=0.66999966]
ODPair [origin=22, destination=10, demand=1741.9991, originCost=22.689514, cost=22.7874, increPercentage=0.66999966]
ODPair [origin=22, destination=11, demand=747.99963, originCost=35.067696, cost=35.164917, increPercentage=0.67999965]
ODPair [origin=22, destination=12, demand=454.9998, originCost=36.19392, cost=36.551086, increPercentage=0.6499997]
ODPair [origin=22, destination=13, demand=844.9996, originCost=33.167625, cost=33.52659, increPercentage=0.6499997]
ODPair [origin=22, destination=14, demand=815.9996, originCost=21.42482, cost=21.518236, increPercentage=0.67999965]
ODPair [origin=22, destination=15, demand=1689.9991, originCost=8.905391, cost=8.993507, increPercentage=0.6499997]
ODPair [origin=22, destination=16, demand=815.9996, originCost=15.261351, cost=15.195538, increPercentage=0.67999965]
ODPair [origin=22, destination=17, demand=1070.9995, originCost=20.658945, cost=21.065773, increPercentage=0.6299997]
ODPair [origin=22, destination=18, demand=203.9999, originCost=12.094109, cost=12.040937, increPercentage=0.67999965]
ODPair [origin=22, destination=19, demand=791.9996, originCost=13.232847, cost=13.295421, increPercentage=0.65999967]
ODPair [origin=22, destination=20, demand=1631.9991, originCost=7.8270097, cost=7.7867184, increPercentage=0.67999965]
ODPair [origin=22, destination=21, demand=1115.9995, originCost=4.1796913, cost=4.2463374, increPercentage=0.6199997]
ODPair [origin=22, destination=22, demand=0.0, originCost=8.369833, cost=0.0, increPercentage=0.6299997]
ODPair [origin=22, destination=23, demand=1385.9993, originCost=12.376373, cost=12.4909725, increPercentage=0.65999967]
ODPair [origin=22, destination=24, demand=681.9997, originCost=15.625287, cost=16.030127, increPercentage=0.6199997]
ODPair [origin=23, destination=1, demand=203.9999, originCost=32.41906, cost=32.223675, increPercentage=0.67999965]
ODPair [origin=23, destination=2, demand=0.0, originCost=38.419952, cost=38.224415, increPercentage=0.67999965]
ODPair [origin=23, destination=3, demand=67.99996, originCost=28.41005, cost=28.21552, increPercentage=0.67999965]
ODPair [origin=23, destination=4, demand=339.99982, originCost=30.718204, cost=30.470722, increPercentage=0.67999965]
ODPair [origin=23, destination=5, demand=67.99996, originCost=33.052303, cost=32.79593, increPercentage=0.67999965]
ODPair [origin=23, destination=6, demand=67.99996, originCost=42.87557, cost=42.888474, increPercentage=0.67999965]
ODPair [origin=23, destination=7, demand=131.99994, originCost=26.262646, cost=26.346685, increPercentage=0.65999967]
ODPair [origin=23, destination=8, demand=203.9999, originCost=31.894932, cost=31.855848, increPercentage=0.67999965]
ODPair [origin=23, destination=9, demand=329.99985, originCost=40.566475, cost=40.84545, increPercentage=0.65999967]
ODPair [origin=23, destination=10, demand=1187.9994, originCost=34.79681, cost=35.03156, increPercentage=0.65999967]
ODPair [origin=23, destination=11, demand=883.9996, originCost=23.201916, cost=23.14372, increPercentage=0.67999965]
ODPair [origin=23, destination=12, demand=475.99976, originCost=24.387598, cost=24.194885, increPercentage=0.67999965]
ODPair [origin=23, destination=13, demand=543.9997, originCost=21.361303, cost=21.17039, increPercentage=0.67999965]
ODPair [origin=23, destination=14, demand=747.99963, originCost=9.048446, cost=9.027264, increPercentage=0.67999965]
ODPair [origin=23, destination=15, demand=649.9997, originCost=21.012686, cost=21.237667, increPercentage=0.6499997]
ODPair [origin=23, destination=16, demand=329.99985, originCost=27.368645, cost=27.439697, increPercentage=0.65999967]
ODPair [origin=23, destination=17, demand=383.99982, originCost=32.76624, cost=33.309933, increPercentage=0.6399997]
ODPair [origin=23, destination=18, demand=65.99997, originCost=24.201405, cost=24.285097, increPercentage=0.65999967]
ODPair [origin=23, destination=19, demand=194.99991, originCost=25.340141, cost=25.539581, increPercentage=0.6499997]
ODPair [origin=23, destination=20, demand=454.9998, originCost=19.934305, cost=20.030878, increPercentage=0.6499997]
ODPair [origin=23, destination=21, demand=454.9998, originCost=15.148563, cost=15.270394, increPercentage=0.6499997]
ODPair [origin=23, destination=22, demand=1364.9993, originCost=12.107295, cost=12.24416, increPercentage=0.6499997]
ODPair [origin=23, destination=23, demand=0.0, originCost=7.5738645, cost=0.0, increPercentage=0.67999965]
ODPair [origin=23, destination=24, demand=475.99976, originCost=3.8189666, cost=3.673926, increPercentage=0.67999965]
ODPair [origin=24, destination=1, demand=67.99996, originCost=28.600094, cost=28.54975, increPercentage=0.67999965]
ODPair [origin=24, destination=2, demand=0.0, originCost=34.600986, cost=34.550488, increPercentage=0.67999965]
ODPair [origin=24, destination=3, demand=0.0, originCost=24.591084, cost=24.541595, increPercentage=0.67999965]
ODPair [origin=24, destination=4, demand=135.99992, originCost=28.879599, cost=28.822403, increPercentage=0.67999965]
ODPair [origin=24, destination=5, demand=0.0, originCost=31.213697, cost=31.147612, increPercentage=0.67999965]
ODPair [origin=24, destination=6, demand=67.99996, originCost=41.036964, cost=41.086517, increPercentage=0.67999965]
ODPair [origin=24, destination=7, demand=64.99997, originCost=25.772495, cost=25.93829, increPercentage=0.6499997]
ODPair [origin=24, destination=8, demand=133.99994, originCost=31.404781, cost=31.447453, increPercentage=0.66999966]
ODPair [origin=24, destination=9, demand=135.99992, originCost=40.973434, cost=40.93207, increPercentage=0.67999965]
ODPair [origin=24, destination=10, demand=519.99976, originCost=38.20925, cost=38.624054, increPercentage=0.6499997]
ODPair [origin=24, destination=11, demand=407.9998, originCost=26.956814, cost=26.791449, increPercentage=0.67999965]
ODPair [origin=24, destination=12, demand=339.99982, originCost=20.568632, cost=20.52096, increPercentage=0.67999965]
ODPair [origin=24, destination=13, demand=475.99976, originCost=17.542337, cost=17.496464, increPercentage=0.67999965]
ODPair [origin=24, destination=14, demand=271.99985, originCost=12.803344, cost=12.674992, increPercentage=0.67999965]
ODPair [origin=24, destination=15, demand=255.99988, originCost=24.425129, cost=24.830162, increPercentage=0.6399997]
ODPair [origin=24, destination=16, demand=194.99991, originCost=26.878494, cost=27.031301, increPercentage=0.6499997]
ODPair [origin=24, destination=17, demand=203.9999, originCost=36.02249, cost=35.88661, increPercentage=0.67999965]
ODPair [origin=24, destination=18, demand=0.0, originCost=23.711252, cost=23.876701, increPercentage=0.6499997]
ODPair [origin=24, destination=19, demand=63.99997, originCost=28.752586, cost=29.132076, increPercentage=0.6399997]
ODPair [origin=24, destination=20, demand=259.99988, originCost=19.444153, cost=19.622482, increPercentage=0.6499997]
ODPair [origin=24, destination=21, demand=314.99985, originCost=11.3295965, cost=11.596468, increPercentage=0.6299997]
ODPair [origin=24, destination=22, demand=692.9997, originCost=15.519738, cost=15.836654, increPercentage=0.6299997]
ODPair [origin=24, destination=23, demand=475.99976, originCost=3.7548978, cost=3.6477284, increPercentage=0.67999965]
ODPair [origin=24, destination=24, demand=0.0, originCost=7.5738645, cost=0.0, increPercentage=0.67999965]
